block_id,Education,Experience,Position,probability
1274,PhD,0-15,Senior,0.3
1275,Masters,0-15,Junior,0.5909090909090908
1275,Masters,15-30+,Junior,0.10909090909090907
1275,PhD,0-15,Junior,0.2532467532467533
1275,PhD,15-30+,Junior,0.046753246753246755
1276,Masters,0-15,Manager,1.0
1277,Masters,0-15,Senior,1.0
1278,PhD,15-30+,Manager,1.0
1279,Masters,0-15,Junior,0.7
1279,PhD,0-15,Junior,0.30000000000000004
1280,PhD,15-30+,Senior,1.0
1281,PhD,0-15,Junior,1.0
1282,Masters,0-15,Senior,0.7
1282,PhD,0-15,Senior,0.3
1283,Masters,15-30+,Senior,1.0
1284,Masters,0-15,Senior,0.8441558441558441
1284,Masters,15-30+,Senior,0.15584415584415584
1285,Masters,0-15,Senior,1.0
1286,Masters,0-15,Junior,0.7
1286,PhD,0-15,Junior,0.3000000000000001
1287,PhD,0-15,Manager,1.0
1288,Masters,0-15,Junior,0.5909090909090908
1288,Masters,15-30+,Junior,0.10909090909090907
1288,PhD,0-15,Junior,0.2532467532467533
1288,PhD,15-30+,Junior,0.046753246753246755
1289,Masters,15-30+,Manager,1.0
1290,PhD,0-15,Manager,0.8441558441558441
1290,PhD,15-30+,Manager,0.15584415584415584
1291,Masters,0-15,Senior,0.8441558441558441
1291,Masters,15-30+,Senior,0.15584415584415584
1292,Masters,0-15,Senior,0.8441558441558441
1292,Masters,15-30+,Senior,0.15584415584415584
1293,Masters,0-15,Junior,0.5909090909090909
1293,Masters,15-30+,Junior,0.10909090909090909
1293,PhD,0-15,Junior,0.25324675324675333
1293,PhD,15-30+,Junior,0.04675324675324676
1294,Masters,15-30+,Manager,1.0
1295,Masters,0-15,Junior,0.5909090909090908
1295,Masters,15-30+,Junior,0.10909090909090907
1295,PhD,0-15,Junior,0.2532467532467533
1295,PhD,15-30+,Junior,0.046753246753246755
1296,Masters,0-15,Junior,0.5909090909090908
1296,Masters,15-30+,Junior,0.10909090909090907
1296,PhD,0-15,Junior,0.2532467532467533
1296,PhD,15-30+,Junior,0.046753246753246755
1297,Masters,15-30+,Senior,1.0
1298,Masters,0-15,Junior,0.8441558441558441
1298,Masters,15-30+,Junior,0.15584415584415584
1299,PhD,0-15,Manager,1.0
1300,PhD,0-15,Senior,1.0
1301,Masters,0-15,Junior,0.7
1301,PhD,0-15,Junior,0.3000000000000001
1302,Masters,15-30+,Manager,1.0000000000000002
1303,Masters,0-15,Manager,1.0
1304,Masters,0-15,Junior,0.5909090909090909
1304,Masters,15-30+,Junior,0.10909090909090909
1304,PhD,0-15,Junior,0.25324675324675333
1304,PhD,15-30+,Junior,0.04675324675324676
1305,Masters,15-30+,Senior,1.0
1306,Masters,15-30+,Manager,1.0
1307,Masters,15-30+,Senior,1.0
1308,Masters,15-30+,Junior,0.7
1308,PhD,15-30+,Junior,0.30000000000000004
1309,PhD,0-15,Manager,1.0
1310,PhD,0-15,Senior,0.8441558441558442
1310,PhD,15-30+,Senior,0.15584415584415584
1311,Masters,0-15,Senior,0.5909090909090909
1311,Masters,15-30+,Senior,0.10909090909090907
1311,PhD,0-15,Senior,0.2532467532467532
1311,PhD,15-30+,Senior,0.046753246753246755
1312,Masters,15-30+,Manager,1.0
1313,Masters,0-15,Senior,0.8441558441558442
1313,Masters,15-30+,Senior,0.15584415584415584
1314,Masters,0-15,Senior,0.7
1314,PhD,0-15,Senior,0.30000000000000004
1315,Masters,0-15,Junior,1.0
1316,Masters,0-15,Junior,0.8441558441558441
1316,Masters,15-30+,Junior,0.15584415584415584
1317,Masters,0-15,Senior,0.8441558441558441
1317,Masters,15-30+,Senior,0.15584415584415584
1318,Masters,0-15,Junior,0.7
1318,PhD,0-15,Junior,0.3000000000000001
1319,Masters,0-15,Senior,0.5909090909090909
1319,Masters,15-30+,Senior,0.10909090909090909
1319,PhD,0-15,Senior,0.2532467532467532
1319,PhD,15-30+,Senior,0.04675324675324676
1320,Masters,15-30+,Senior,1.0
1321,Masters,0-15,Senior,0.7000000000000001
1321,PhD,0-15,Senior,0.3
1322,PhD,0-15,Senior,0.8441558441558442
1322,PhD,15-30+,Senior,0.15584415584415584
1323,Masters,0-15,Junior,1.0
1324,Masters,0-15,Junior,0.8441558441558441
1324,Masters,15-30+,Junior,0.15584415584415584
1325,Masters,0-15,Senior,0.8441558441558441
1325,Masters,15-30+,Senior,0.15584415584415587
1326,Masters,0-15,Junior,0.7
1326,PhD,0-15,Junior,0.3000000000000001
1327,PhD,0-15,Manager,1.0
1328,Masters,0-15,Junior,1.0
1329,PhD,0-15,Senior,0.8441558441558442
1329,PhD,15-30+,Senior,0.15584415584415584
1330,PhD,0-15,Senior,1.0
1331,PhD,0-15,Manager,0.8441558441558441
1331,PhD,15-30+,Manager,0.15584415584415584
1332,Masters,0-15,Junior,1.0
1333,Masters,0-15,Manager,0.8441558441558441
1333,Masters,15-30+,Manager,0.1558441558441558
1334,Masters,0-15,Junior,0.8441558441558441
1334,Masters,15-30+,Junior,0.15584415584415584
1335,Masters,0-15,Senior,1.0
1336,PhD,15-30+,Senior,1.0
1337,Masters,0-15,Senior,0.8441558441558441
1337,Masters,15-30+,Senior,0.15584415584415584
1338,Masters,0-15,Junior,0.7
1338,PhD,0-15,Junior,0.3000000000000001
1339,Masters,0-15,Junior,1.0
1340,PhD,0-15,Senior,1.0
1341,Masters,15-30+,Manager,0.6999999999999998
1341,PhD,15-30+,Manager,0.30000000000000004
1342,Masters,0-15,Junior,1.0
1343,Masters,0-15,Senior,0.8441558441558441
1343,Masters,15-30+,Senior,0.15584415584415584
1344,Masters,0-15,Manager,0.6999999999999998
1344,PhD,0-15,Manager,0.30000000000000004
1345,Masters,0-15,Senior,0.8441558441558441
1345,Masters,15-30+,Senior,0.15584415584415587
1346,Masters,15-30+,Senior,1.0
1347,PhD,15-30+,Senior,1.0
1348,Masters,0-15,Senior,0.7000000000000001
1348,PhD,0-15,Senior,0.30000000000000004
1349,Masters,0-15,Senior,1.0
1350,Masters,0-15,Junior,0.8441558441558441
1350,Masters,15-30+,Junior,0.15584415584415584
1351,Masters,0-15,Senior,0.7
1351,PhD,0-15,Senior,0.3
1352,Masters,0-15,Junior,0.7
1352,PhD,0-15,Junior,0.3000000000000001
1353,Masters,0-15,Senior,1.0
1354,PhD,0-15,Senior,0.8441558441558442
1354,PhD,15-30+,Senior,0.15584415584415587
1355,Masters,15-30+,Senior,1.0
1356,Masters,15-30+,Junior,0.6999999999999998
1356,PhD,15-30+,Junior,0.30000000000000004
1357,Masters,15-30+,Senior,1.0
1358,Masters,0-15,Senior,0.5909090909090909
1358,Masters,15-30+,Senior,0.10909090909090909
1358,PhD,0-15,Senior,0.2532467532467532
1358,PhD,15-30+,Senior,0.04675324675324676
1359,PhD,0-15,Senior,0.8441558441558442
1359,PhD,15-30+,Senior,0.15584415584415584
1360,Masters,0-15,Senior,0.7000000000000001
1360,PhD,0-15,Senior,0.3
1361,PhD,0-15,Junior,1.0
1362,Masters,0-15,Senior,1.0
1363,Masters,15-30+,Senior,1.0
1364,Masters,0-15,Junior,0.7
1364,PhD,0-15,Junior,0.3000000000000001
1365,Masters,15-30+,Senior,1.0
1366,PhD,15-30+,Manager,1.0
1367,Masters,0-15,Junior,0.8441558441558441
1367,Masters,15-30+,Junior,0.15584415584415584
1368,Masters,0-15,Senior,0.8441558441558441
1368,Masters,15-30+,Senior,0.15584415584415587
1369,Masters,0-15,Senior,0.8441558441558441
1369,Masters,15-30+,Senior,0.15584415584415584
1370,PhD,0-15,Manager,0.8441558441558441
1370,PhD,15-30+,Manager,0.15584415584415584
1371,Masters,0-15,Senior,1.0
1372,PhD,15-30+,Senior,1.0
1373,PhD,0-15,Senior,0.8441558441558442
1373,PhD,15-30+,Senior,0.15584415584415587
1374,PhD,15-30+,Senior,1.0
1375,Masters,0-15,Senior,0.7
1375,PhD,0-15,Senior,0.3
1376,Masters,0-15,Manager,0.7
1376,PhD,0-15,Manager,0.30000000000000004
1377,Masters,0-15,Junior,1.0
1378,PhD,0-15,Manager,0.8441558441558441
1378,PhD,15-30+,Manager,0.15584415584415584
1379,Masters,0-15,Junior,0.7
1379,PhD,0-15,Junior,0.30000000000000004
1380,Masters,15-30+,Senior,0.7
1380,PhD,15-30+,Senior,0.3
1381,Masters,0-15,Senior,0.5909090909090909
1381,Masters,15-30+,Senior,0.10909090909090907
1381,PhD,0-15,Senior,0.2532467532467532
1381,PhD,15-30+,Senior,0.046753246753246755
1382,PhD,0-15,Manager,0.8441558441558441
1382,PhD,15-30+,Manager,0.15584415584415584
1383,Masters,0-15,Junior,0.8441558441558441
1383,Masters,15-30+,Junior,0.15584415584415584
1384,Masters,0-15,Senior,0.8441558441558442
1384,Masters,15-30+,Senior,0.15584415584415584
1385,Masters,0-15,Manager,1.0
1386,PhD,0-15,Manager,1.0
1387,PhD,0-15,Manager,1.0
1388,PhD,15-30+,Manager,1.0
1389,Masters,0-15,Junior,0.7
1389,PhD,0-15,Junior,0.3000000000000001
1390,Masters,15-30+,Manager,1.0
1391,PhD,15-30+,Senior,1.0
1392,Masters,0-15,Junior,0.8441558441558441
1392,Masters,15-30+,Junior,0.15584415584415584
1393,Masters,0-15,Senior,1.0
1394,Masters,0-15,Manager,1.0
1395,Masters,15-30+,Manager,1.0
1396,Masters,0-15,Manager,0.8441558441558441
1396,Masters,15-30+,Manager,0.1558441558441558
1397,Masters,0-15,Junior,0.5909090909090909
1397,Masters,15-30+,Junior,0.10909090909090909
1397,PhD,0-15,Junior,0.25324675324675333
1397,PhD,15-30+,Junior,0.04675324675324677
1398,Masters,15-30+,Manager,1.0
1399,Masters,15-30+,Senior,1.0
1400,Masters,15-30+,Senior,1.0
1401,Masters,0-15,Junior,0.7
1401,PhD,0-15,Junior,0.30000000000000004
1402,PhD,15-30+,Manager,1.0
1403,Masters,0-15,Senior,1.0
1404,Masters,0-15,Senior,1.0
1405,Masters,0-15,Junior,0.5909090909090908
1405,Masters,15-30+,Junior,0.10909090909090907
1405,PhD,0-15,Junior,0.2532467532467533
1405,PhD,15-30+,Junior,0.046753246753246755
1406,PhD,0-15,Senior,1.0
1407,Masters,0-15,Junior,0.8441558441558441
1407,Masters,15-30+,Junior,0.15584415584415584
1408,Masters,15-30+,Senior,1.0
1409,Masters,0-15,Manager,0.5909090909090907
1409,Masters,15-30+,Manager,0.10909090909090907
1409,PhD,0-15,Manager,0.2532467532467532
1409,PhD,15-30+,Manager,0.046753246753246755
1410,PhD,0-15,Senior,1.0
1411,Masters,0-15,Manager,1.0
1412,Masters,15-30+,Manager,1.0000000000000002
1413,Masters,0-15,Junior,0.7
1413,PhD,0-15,Junior,0.3000000000000001
1414,PhD,0-15,Senior,1.0
1415,Masters,0-15,Junior,0.5909090909090909
1415,Masters,15-30+,Junior,0.10909090909090909
1415,PhD,0-15,Junior,0.25324675324675333
1415,PhD,15-30+,Junior,0.04675324675324677
1416,Masters,15-30+,Senior,1.0
1417,Masters,0-15,Senior,0.8441558441558441
1417,Masters,15-30+,Senior,0.15584415584415584
1418,PhD,15-30+,Manager,1.0
1419,Masters,0-15,Senior,1.0
1420,Masters,15-30+,Manager,0.6999999999999998
1420,PhD,15-30+,Manager,0.30000000000000004
1421,Masters,15-30+,Senior,1.0
1422,PhD,0-15,Manager,1.0
1423,Masters,15-30+,Senior,0.7
1423,PhD,15-30+,Senior,0.3
1424,Masters,0-15,Manager,0.6999999999999998
1424,PhD,0-15,Manager,0.30000000000000004
1425,Masters,0-15,Manager,1.0
1426,PhD,15-30+,Senior,1.0
1427,Masters,15-30+,Senior,0.7
1427,PhD,15-30+,Senior,0.30000000000000004
1428,Masters,15-30+,Manager,0.6999999999999998
1428,PhD,15-30+,Manager,0.30000000000000004
1429,Masters,0-15,Senior,0.7000000000000001
1429,PhD,0-15,Senior,0.30000000000000004
1430,Masters,15-30+,Junior,1.0
1431,Masters,15-30+,Junior,1.0
1432,Masters,15-30+,Senior,1.0
1433,PhD,0-15,Senior,0.8441558441558442
1433,PhD,15-30+,Senior,0.15584415584415584
1434,Masters,0-15,Manager,0.5909090909090908
1434,Masters,15-30+,Manager,0.10909090909090907
1434,PhD,0-15,Manager,0.2532467532467533
1434,PhD,15-30+,Manager,0.04675324675324676
1435,Masters,15-30+,Senior,1.0
1436,Masters,0-15,Manager,0.5909090909090907
1436,Masters,15-30+,Manager,0.10909090909090907
1436,PhD,0-15,Manager,0.2532467532467532
1436,PhD,15-30+,Manager,0.046753246753246755
1437,PhD,15-30+,Senior,1.0
1438,Masters,0-15,Senior,1.0
1439,Masters,15-30+,Senior,0.7
1439,PhD,15-30+,Senior,0.3
1440,PhD,0-15,Senior,0.8441558441558441
1440,PhD,15-30+,Senior,0.15584415584415584
1441,Masters,15-30+,Senior,0.7
1441,PhD,15-30+,Senior,0.30000000000000004
1442,PhD,0-15,Senior,1.0
1443,Masters,15-30+,Manager,1.0
1444,Masters,0-15,Senior,1.0
1445,Masters,15-30+,Junior,0.7
1445,PhD,15-30+,Junior,0.30000000000000004
1446,PhD,0-15,Senior,1.0
1447,PhD,0-15,Senior,1.0
1448,Masters,15-30+,Junior,0.6999999999999998
1448,PhD,15-30+,Junior,0.30000000000000004
1449,Masters,0-15,Senior,0.7
1449,PhD,0-15,Senior,0.3
1450,Masters,0-15,Senior,0.7
1450,PhD,0-15,Senior,0.3
1451,PhD,15-30+,Senior,1.0
1452,Masters,0-15,Junior,0.8441558441558441
1452,Masters,15-30+,Junior,0.15584415584415584
1453,Masters,0-15,Senior,1.0
1454,Masters,0-15,Junior,1.0
1455,PhD,0-15,Senior,0.8441558441558441
1455,PhD,15-30+,Senior,0.15584415584415584
1456,PhD,15-30+,Senior,1.0
1457,Masters,0-15,Senior,1.0
1458,Masters,0-15,Senior,0.5909090909090909
1458,Masters,15-30+,Senior,0.10909090909090907
1458,PhD,0-15,Senior,0.2532467532467532
1458,PhD,15-30+,Senior,0.046753246753246755
1459,Masters,15-30+,Senior,0.7
1459,PhD,15-30+,Senior,0.3
1460,Masters,15-30+,Senior,1.0
1461,Masters,15-30+,Senior,0.7
1461,PhD,15-30+,Senior,0.30000000000000004
1462,PhD,0-15,Manager,1.0
1463,Masters,15-30+,Senior,1.0
1464,Masters,15-30+,Senior,0.7
1464,PhD,15-30+,Senior,0.3
1465,Masters,15-30+,Manager,0.6999999999999998
1465,PhD,15-30+,Manager,0.30000000000000004
1466,Masters,0-15,Junior,0.8441558441558441
1466,Masters,15-30+,Junior,0.15584415584415584
1467,Masters,0-15,Senior,0.8441558441558442
1467,Masters,15-30+,Senior,0.15584415584415584
1468,Masters,15-30+,Senior,0.7
1468,PhD,15-30+,Senior,0.3
1469,Masters,0-15,Senior,1.0
1470,PhD,0-15,Senior,1.0
1471,Masters,15-30+,Senior,1.0
1472,Masters,0-15,Junior,1.0
1473,Masters,0-15,Senior,0.5909090909090909
1473,Masters,15-30+,Senior,0.10909090909090907
1473,PhD,0-15,Senior,0.2532467532467532
1473,PhD,15-30+,Senior,0.046753246753246755
1474,Masters,0-15,Senior,0.7000000000000001
1474,PhD,0-15,Senior,0.30000000000000004
1475,Masters,0-15,Senior,0.7
1475,PhD,0-15,Senior,0.3
1476,Masters,0-15,Junior,0.8441558441558441
1476,Masters,15-30+,Junior,0.15584415584415584
1477,Masters,15-30+,Senior,0.7
1477,PhD,15-30+,Senior,0.30000000000000004
1478,Masters,0-15,Senior,0.7
1478,PhD,0-15,Senior,0.3
1479,PhD,0-15,Senior,1.0
1480,Masters,0-15,Junior,0.7
1480,PhD,0-15,Junior,0.3000000000000001
1481,Masters,0-15,Junior,0.8441558441558441
1481,Masters,15-30+,Junior,0.15584415584415584
1482,Masters,15-30+,Junior,1.0
1483,Masters,0-15,Senior,1.0
1484,Masters,15-30+,Senior,1.0
1485,Masters,0-15,Junior,0.7
1485,PhD,0-15,Junior,0.3000000000000001
1486,Masters,15-30+,Manager,1.0000000000000002
1487,Masters,0-15,Junior,0.7
1487,PhD,0-15,Junior,0.3000000000000001
1488,Masters,0-15,Junior,0.8441558441558441
1488,Masters,15-30+,Junior,0.15584415584415584
1489,Masters,0-15,Senior,0.8441558441558441
1489,Masters,15-30+,Senior,0.15584415584415584
1490,PhD,0-15,Manager,0.8441558441558442
1490,PhD,15-30+,Manager,0.15584415584415584
1491,Masters,15-30+,Senior,1.0
1492,Masters,0-15,Junior,0.5909090909090908
1492,Masters,15-30+,Junior,0.10909090909090907
1492,PhD,0-15,Junior,0.2532467532467533
1492,PhD,15-30+,Junior,0.046753246753246755
1493,PhD,15-30+,Senior,1.0
1494,PhD,0-15,Senior,1.0
1495,PhD,0-15,Senior,1.0
1496,Masters,0-15,Senior,0.7
1496,PhD,0-15,Senior,0.3
1497,Masters,0-15,Senior,0.8441558441558442
1497,Masters,15-30+,Senior,0.15584415584415584
1498,Masters,15-30+,Manager,1.0
1499,PhD,0-15,Senior,1.0
1500,PhD,0-15,Manager,1.0
1501,Masters,0-15,Senior,0.7
1501,PhD,0-15,Senior,0.30000000000000004
1502,Masters,0-15,Junior,0.7
1502,PhD,0-15,Junior,0.30000000000000004
1503,PhD,0-15,Senior,1.0
1504,PhD,0-15,Senior,1.0
1505,Masters,0-15,Manager,0.8441558441558441
1505,Masters,15-30+,Manager,0.1558441558441558
1506,Masters,15-30+,Senior,1.0
1507,Masters,0-15,Junior,0.8441558441558441
1507,Masters,15-30+,Junior,0.15584415584415584
1508,Masters,0-15,Junior,1.0
1509,Masters,15-30+,Junior,1.0
1510,Masters,0-15,Junior,0.5909090909090908
1510,Masters,15-30+,Junior,0.10909090909090907
1510,PhD,0-15,Junior,0.2532467532467533
1510,PhD,15-30+,Junior,0.046753246753246755
1511,Masters,0-15,Senior,0.5909090909090909
1511,Masters,15-30+,Senior,0.10909090909090907
1511,PhD,0-15,Senior,0.2532467532467532
1511,PhD,15-30+,Senior,0.046753246753246755
1512,Masters,15-30+,Senior,1.0
1513,Masters,0-15,Senior,1.0
1514,Masters,0-15,Junior,0.5909090909090908
1514,Masters,15-30+,Junior,0.10909090909090907
1514,PhD,0-15,Junior,0.2532467532467533
1514,PhD,15-30+,Junior,0.046753246753246755
1515,PhD,0-15,Junior,1.0
1516,Masters,0-15,Senior,1.0
1517,Masters,15-30+,Senior,1.0
1518,Masters,0-15,Senior,0.7
1518,PhD,0-15,Senior,0.3
1519,Masters,0-15,Senior,0.7
1519,PhD,0-15,Senior,0.30000000000000004
1520,Masters,0-15,Junior,0.8441558441558441
1520,Masters,15-30+,Junior,0.15584415584415584
1521,Masters,0-15,Junior,1.0
1522,Masters,0-15,Junior,0.8441558441558441
1522,Masters,15-30+,Junior,0.15584415584415584
1523,PhD,0-15,Senior,1.0
1524,Masters,0-15,Senior,1.0
1525,Masters,0-15,Senior,0.7
1525,PhD,0-15,Senior,0.30000000000000004
1526,PhD,0-15,Junior,1.0
1527,Masters,0-15,Manager,0.7
1527,PhD,0-15,Manager,0.30000000000000004
1528,Masters,15-30+,Senior,0.7
1528,PhD,15-30+,Senior,0.30000000000000004
1529,Masters,15-30+,Senior,1.0
1530,Masters,0-15,Junior,1.0
1531,PhD,0-15,Manager,0.8441558441558441
1531,PhD,15-30+,Manager,0.15584415584415584
1532,Masters,15-30+,Senior,1.0
1533,Masters,15-30+,Manager,0.7
1533,PhD,15-30+,Manager,0.30000000000000004
1534,Masters,0-15,Manager,0.8441558441558441
1534,Masters,15-30+,Manager,0.15584415584415584
1535,Masters,15-30+,Junior,0.6999999999999998
1535,PhD,15-30+,Junior,0.30000000000000004
1536,Masters,0-15,Manager,1.0
1537,Masters,15-30+,Senior,1.0
1538,PhD,0-15,Manager,0.8441558441558441
1538,PhD,15-30+,Manager,0.15584415584415584
1539,Masters,0-15,Senior,0.8441558441558442
1539,Masters,15-30+,Senior,0.15584415584415584
1540,PhD,15-30+,Manager,1.0
1541,Masters,0-15,Junior,1.0
1542,Masters,15-30+,Senior,1.0
1543,Masters,0-15,Senior,0.7
1543,PhD,0-15,Senior,0.30000000000000004
1544,Masters,0-15,Senior,0.7
1544,PhD,0-15,Senior,0.3
1545,Masters,0-15,Senior,0.7
1545,PhD,0-15,Senior,0.3
1546,Masters,15-30+,Junior,1.0
1547,Masters,0-15,Senior,1.0
1548,Masters,0-15,Manager,0.6999999999999998
1548,PhD,0-15,Manager,0.30000000000000004
1549,Masters,15-30+,Senior,1.0
1550,PhD,0-15,Senior,1.0
1551,Masters,0-15,Manager,1.0
1552,Masters,0-15,Senior,0.7000000000000001
1552,PhD,0-15,Senior,0.30000000000000004
1553,Masters,0-15,Junior,0.8441558441558441
1553,Masters,15-30+,Junior,0.15584415584415584
1554,Masters,0-15,Senior,1.0
1555,Masters,0-15,Junior,0.8441558441558442
1555,Masters,15-30+,Junior,0.15584415584415584
1556,Masters,0-15,Senior,0.7
1556,PhD,0-15,Senior,0.30000000000000004
1557,Masters,0-15,Manager,0.5909090909090908
1557,Masters,15-30+,Manager,0.10909090909090907
1557,PhD,0-15,Manager,0.2532467532467533
1557,PhD,15-30+,Manager,0.04675324675324676
1558,Masters,15-30+,Senior,1.0
1559,Masters,0-15,Senior,0.7000000000000001
1559,PhD,0-15,Senior,0.30000000000000004
1560,Masters,15-30+,Senior,0.7
1560,PhD,15-30+,Senior,0.30000000000000004
1561,Masters,0-15,Junior,0.8441558441558441
1561,Masters,15-30+,Junior,0.15584415584415584
1562,Masters,0-15,Senior,0.7
1562,PhD,0-15,Senior,0.30000000000000004
1563,PhD,0-15,Manager,0.8441558441558441
1563,PhD,15-30+,Manager,0.15584415584415584
1564,Masters,0-15,Senior,1.0
1565,Masters,0-15,Senior,1.0
1566,Masters,0-15,Senior,0.8441558441558441
1566,Masters,15-30+,Senior,0.15584415584415584
1567,Masters,15-30+,Manager,1.0000000000000002
1568,PhD,15-30+,Manager,1.0
1569,Masters,15-30+,Senior,0.7
1569,PhD,15-30+,Senior,0.30000000000000004
1570,PhD,0-15,Senior,0.8441558441558442
1570,PhD,15-30+,Senior,0.15584415584415584
1571,Masters,15-30+,Manager,1.0
1572,Masters,15-30+,Senior,1.0
1573,PhD,0-15,Senior,0.8441558441558442
1573,PhD,15-30+,Senior,0.15584415584415584
1574,Masters,0-15,Senior,0.8441558441558441
1574,Masters,15-30+,Senior,0.15584415584415584
1575,Masters,0-15,Junior,0.5909090909090908
1575,Masters,15-30+,Junior,0.10909090909090907
1575,PhD,0-15,Junior,0.2532467532467533
1575,PhD,15-30+,Junior,0.046753246753246755
1576,PhD,0-15,Senior,0.8441558441558441
1576,PhD,15-30+,Senior,0.15584415584415584
1577,PhD,0-15,Senior,0.8441558441558442
1577,PhD,15-30+,Senior,0.15584415584415584
1578,Masters,15-30+,Senior,1.0
1579,Masters,0-15,Manager,0.6999999999999998
1579,PhD,0-15,Manager,0.30000000000000004
1580,PhD,0-15,Senior,1.0
1581,Masters,0-15,Senior,0.7
1581,PhD,0-15,Senior,0.30000000000000004
1582,Masters,0-15,Junior,0.8441558441558441
1582,Masters,15-30+,Junior,0.15584415584415584
1583,Masters,0-15,Senior,0.8441558441558441
1583,Masters,15-30+,Senior,0.15584415584415584
1584,Masters,15-30+,Senior,1.0
1585,Masters,0-15,Senior,0.8441558441558442
1585,Masters,15-30+,Senior,0.15584415584415584
1586,Masters,15-30+,Senior,1.0
1587,PhD,0-15,Senior,1.0
1588,Masters,0-15,Junior,0.8441558441558441
1588,Masters,15-30+,Junior,0.15584415584415584
1589,Masters,15-30+,Junior,0.7
1589,PhD,15-30+,Junior,0.30000000000000004
1590,PhD,15-30+,Manager,1.0
1591,Masters,0-15,Junior,0.5909090909090908
1591,Masters,15-30+,Junior,0.10909090909090907
1591,PhD,0-15,Junior,0.2532467532467533
1591,PhD,15-30+,Junior,0.046753246753246755
1592,Masters,0-15,Senior,0.7
1592,PhD,0-15,Senior,0.30000000000000004
1593,PhD,15-30+,Senior,1.0
1594,Masters,0-15,Junior,0.8441558441558441
1594,Masters,15-30+,Junior,0.15584415584415584
