block_id,eid,Education,Experience,Position,probability
1229,1229,Masters,0-15,Junior,0.844155844155844
1229,1229,Masters,15-30+,Junior,0.155844155844156
1230,1230,Masters,0-15,Senior,0.7
1230,1230,PhD,0-15,Senior,0.3
1231,1231,PhD,15-30+,Senior,1.0
1232,1232,Masters,0-15,Junior,0.844155844155844
1232,1232,Masters,15-30+,Junior,0.155844155844156
1233,1233,Masters,15-30+,Manager,1.0
1234,1234,Masters,15-30+,Junior,1.0
1235,1235,Masters,0-15,Senior,0.844155844155844
1235,1235,Masters,15-30+,Senior,0.155844155844156
1236,1236,Masters,0-15,Junior,0.7
1236,1236,PhD,0-15,Junior,0.3
1237,1237,Masters,0-15,Senior,0.844155844155844
1237,1237,Masters,15-30+,Senior,0.155844155844156
1238,1238,PhD,15-30+,Manager,1.0
1239,1239,Masters,15-30+,Junior,1.0
1240,1240,Masters,15-30+,Senior,0.7
1240,1240,PhD,15-30+,Senior,0.3
1241,1241,Masters,0-15,Senior,0.7
1241,1241,PhD,0-15,Senior,0.3
1242,1242,Masters,15-30+,Senior,1.0
1243,1243,Masters,15-30+,Senior,0.7
1243,1243,PhD,15-30+,Senior,0.3
1244,1244,Masters,0-15,Senior,0.844155844155844
1244,1244,Masters,15-30+,Senior,0.155844155844156
1245,1245,Masters,0-15,Senior,0.590909090909091
1245,1245,Masters,15-30+,Senior,0.109090909090909
1245,1245,PhD,0-15,Senior,0.253246753246753
1245,1245,PhD,15-30+,Senior,0.0467532467532468
1246,1246,Masters,15-30+,Senior,1.0
1247,1247,PhD,0-15,Senior,1.0
1248,1248,Masters,0-15,Senior,0.590909090909091
1248,1248,Masters,15-30+,Senior,0.109090909090909
1248,1248,PhD,0-15,Senior,0.253246753246753
1248,1248,PhD,15-30+,Senior,0.0467532467532468
1249,1249,Masters,0-15,Senior,1.0
1250,1250,Masters,0-15,Senior,1.0
1251,1251,Masters,0-15,Senior,1.0
1252,1252,Masters,0-15,Senior,1.0
1253,1253,Masters,0-15,Junior,0.844155844155844
1253,1253,Masters,15-30+,Junior,0.155844155844156
1254,1254,Masters,0-15,Senior,1.0
1255,1255,PhD,0-15,Senior,1.0
1256,1256,Masters,15-30+,Manager,1.0
1257,1257,Masters,15-30+,Senior,0.7
1257,1257,PhD,15-30+,Senior,0.3
1258,1258,Masters,15-30+,Senior,1.0
1259,1259,PhD,0-15,Manager,0.844155844155844
1259,1259,PhD,15-30+,Manager,0.155844155844156
1260,1260,PhD,0-15,Junior,0.844155844155844
1260,1260,PhD,15-30+,Junior,0.155844155844156
1261,1261,Masters,15-30+,Senior,0.7
1261,1261,PhD,15-30+,Senior,0.3
1262,1262,PhD,15-30+,Senior,1.0
1263,1263,Masters,0-15,Senior,0.590909090909091
1263,1263,Masters,15-30+,Senior,0.109090909090909
1263,1263,PhD,0-15,Senior,0.253246753246753
1263,1263,PhD,15-30+,Senior,0.0467532467532468
1264,1264,Masters,15-30+,Senior,1.0
1265,1265,Masters,0-15,Manager,1.0
1266,1266,Masters,15-30+,Senior,1.0
1267,1267,Masters,15-30+,Senior,1.0
1268,1268,Masters,0-15,Senior,1.0
1269,1269,PhD,0-15,Senior,0.844155844155844
1269,1269,PhD,15-30+,Senior,0.155844155844156
1270,1270,Masters,0-15,Senior,1.0
1271,1271,Masters,0-15,Senior,1.0
1272,1272,Masters,0-15,Senior,0.7
1272,1272,PhD,0-15,Senior,0.3
1273,1273,PhD,15-30+,Senior,1.0
1274,1274,Masters,0-15,Senior,0.7
1274,1274,PhD,0-15,Senior,0.3
1275,1275,Masters,0-15,Junior,0.590909090909091
1275,1275,Masters,15-30+,Junior,0.109090909090909
1275,1275,PhD,0-15,Junior,0.253246753246753
1275,1275,PhD,15-30+,Junior,0.0467532467532468
1276,1276,Masters,0-15,Manager,1.0
1277,1277,Masters,0-15,Senior,1.0
1278,1278,PhD,15-30+,Manager,1.0
1279,1279,Masters,0-15,Junior,0.7
1279,1279,PhD,0-15,Junior,0.3
1280,1280,PhD,15-30+,Senior,1.0
1281,1281,PhD,0-15,Junior,1.0
1282,1282,Masters,0-15,Senior,0.7
1282,1282,PhD,0-15,Senior,0.3
1283,1283,Masters,15-30+,Senior,1.0
1284,1284,Masters,0-15,Senior,0.844155844155844
1284,1284,Masters,15-30+,Senior,0.155844155844156
1285,1285,Masters,0-15,Senior,1.0
1286,1286,Masters,0-15,Junior,0.7
1286,1286,PhD,0-15,Junior,0.3
1287,1287,PhD,0-15,Manager,1.0
1288,1288,Masters,0-15,Junior,0.590909090909091
1288,1288,Masters,15-30+,Junior,0.109090909090909
1288,1288,PhD,0-15,Junior,0.253246753246753
1288,1288,PhD,15-30+,Junior,0.0467532467532468
1289,1289,Masters,15-30+,Manager,1.0
1290,1290,PhD,0-15,Manager,0.844155844155844
1290,1290,PhD,15-30+,Manager,0.155844155844156
1291,1291,Masters,0-15,Senior,0.844155844155844
1291,1291,Masters,15-30+,Senior,0.155844155844156
1292,1292,Masters,0-15,Senior,0.844155844155844
1292,1292,Masters,15-30+,Senior,0.155844155844156
1293,1293,Masters,0-15,Junior,0.590909090909091
1293,1293,Masters,15-30+,Junior,0.109090909090909
1293,1293,PhD,0-15,Junior,0.253246753246753
1293,1293,PhD,15-30+,Junior,0.0467532467532468
1294,1294,Masters,15-30+,Manager,1.0
1295,1295,Masters,0-15,Junior,0.590909090909091
1295,1295,Masters,15-30+,Junior,0.109090909090909
1295,1295,PhD,0-15,Junior,0.253246753246753
1295,1295,PhD,15-30+,Junior,0.0467532467532468
1296,1296,Masters,0-15,Junior,0.590909090909091
1296,1296,Masters,15-30+,Junior,0.109090909090909
1296,1296,PhD,0-15,Junior,0.253246753246753
1296,1296,PhD,15-30+,Junior,0.0467532467532468
1297,1297,Masters,15-30+,Senior,1.0
1298,1298,Masters,0-15,Junior,0.844155844155844
1298,1298,Masters,15-30+,Junior,0.155844155844156
1299,1299,PhD,0-15,Manager,1.0
1300,1300,PhD,0-15,Senior,1.0
1301,1301,Masters,0-15,Junior,0.7
1301,1301,PhD,0-15,Junior,0.3
1302,1302,Masters,15-30+,Manager,1.0
1303,1303,Masters,0-15,Manager,1.0
1304,1304,Masters,0-15,Junior,0.590909090909091
1304,1304,Masters,15-30+,Junior,0.109090909090909
1304,1304,PhD,0-15,Junior,0.253246753246753
1304,1304,PhD,15-30+,Junior,0.0467532467532468
1305,1305,Masters,15-30+,Senior,1.0
1306,1306,Masters,15-30+,Manager,1.0
1307,1307,Masters,15-30+,Senior,1.0
1308,1308,Masters,15-30+,Junior,0.7
1308,1308,PhD,15-30+,Junior,0.3
1309,1309,PhD,0-15,Manager,1.0
1310,1310,PhD,0-15,Senior,0.844155844155844
1310,1310,PhD,15-30+,Senior,0.155844155844156
1311,1311,Masters,0-15,Senior,0.590909090909091
1311,1311,Masters,15-30+,Senior,0.109090909090909
1311,1311,PhD,0-15,Senior,0.253246753246753
1311,1311,PhD,15-30+,Senior,0.0467532467532468
1312,1312,Masters,15-30+,Manager,1.0
1313,1313,Masters,0-15,Senior,0.844155844155844
1313,1313,Masters,15-30+,Senior,0.155844155844156
1314,1314,Masters,0-15,Senior,0.7
1314,1314,PhD,0-15,Senior,0.3
1315,1315,Masters,0-15,Junior,1.0
1316,1316,Masters,0-15,Junior,0.844155844155844
1316,1316,Masters,15-30+,Junior,0.155844155844156
1317,1317,Masters,0-15,Senior,0.844155844155844
1317,1317,Masters,15-30+,Senior,0.155844155844156
1318,1318,Masters,0-15,Junior,0.7
1318,1318,PhD,0-15,Junior,0.3
1319,1319,Masters,0-15,Senior,0.590909090909091
1319,1319,Masters,15-30+,Senior,0.109090909090909
1319,1319,PhD,0-15,Senior,0.253246753246753
1319,1319,PhD,15-30+,Senior,0.0467532467532468
1320,1320,Masters,15-30+,Senior,1.0
1321,1321,Masters,0-15,Senior,0.7
1321,1321,PhD,0-15,Senior,0.3
1322,1322,PhD,0-15,Senior,0.844155844155844
1322,1322,PhD,15-30+,Senior,0.155844155844156
1323,1323,Masters,0-15,Junior,1.0
1324,1324,Masters,0-15,Junior,0.844155844155844
1324,1324,Masters,15-30+,Junior,0.155844155844156
1325,1325,Masters,0-15,Senior,0.844155844155844
1325,1325,Masters,15-30+,Senior,0.155844155844156
1326,1326,Masters,0-15,Junior,0.7
1326,1326,PhD,0-15,Junior,0.3
1327,1327,PhD,0-15,Manager,1.0
1328,1328,Masters,0-15,Junior,1.0
1329,1329,PhD,0-15,Senior,0.844155844155844
1329,1329,PhD,15-30+,Senior,0.155844155844156
1330,1330,PhD,0-15,Senior,1.0
1331,1331,PhD,0-15,Manager,0.844155844155844
1331,1331,PhD,15-30+,Manager,0.155844155844156
1332,1332,Masters,0-15,Junior,1.0
1333,1333,Masters,0-15,Manager,0.844155844155844
1333,1333,Masters,15-30+,Manager,0.155844155844156
1334,1334,Masters,0-15,Junior,0.844155844155844
1334,1334,Masters,15-30+,Junior,0.155844155844156
1335,1335,Masters,0-15,Senior,1.0
1336,1336,PhD,15-30+,Senior,1.0
1337,1337,Masters,0-15,Senior,0.844155844155844
1337,1337,Masters,15-30+,Senior,0.155844155844156
1338,1338,Masters,0-15,Junior,0.7
1338,1338,PhD,0-15,Junior,0.3
1339,1339,Masters,0-15,Junior,1.0
1340,1340,PhD,0-15,Senior,1.0
1341,1341,Masters,15-30+,Manager,0.7
1341,1341,PhD,15-30+,Manager,0.3
1342,1342,Masters,0-15,Junior,1.0
1343,1343,Masters,0-15,Senior,0.844155844155844
1343,1343,Masters,15-30+,Senior,0.155844155844156
1344,1344,Masters,0-15,Manager,0.7
1344,1344,PhD,0-15,Manager,0.3
1345,1345,Masters,0-15,Senior,0.844155844155844
1345,1345,Masters,15-30+,Senior,0.155844155844156
1346,1346,Masters,15-30+,Senior,1.0
1347,1347,PhD,15-30+,Senior,1.0
1348,1348,Masters,0-15,Senior,0.7
1348,1348,PhD,0-15,Senior,0.3
1349,1349,Masters,0-15,Senior,1.0
1350,1350,Masters,0-15,Junior,0.844155844155844
1350,1350,Masters,15-30+,Junior,0.155844155844156
1351,1351,Masters,0-15,Senior,0.7
1351,1351,PhD,0-15,Senior,0.3
1352,1352,Masters,0-15,Junior,0.7
1352,1352,PhD,0-15,Junior,0.3
1353,1353,Masters,0-15,Senior,1.0
1354,1354,PhD,0-15,Senior,0.844155844155844
1354,1354,PhD,15-30+,Senior,0.155844155844156
1355,1355,Masters,15-30+,Senior,1.0
1356,1356,Masters,15-30+,Junior,0.7
1356,1356,PhD,15-30+,Junior,0.3
1357,1357,Masters,15-30+,Senior,1.0
1358,1358,Masters,0-15,Senior,0.590909090909091
1358,1358,Masters,15-30+,Senior,0.109090909090909
1358,1358,PhD,0-15,Senior,0.253246753246753
1358,1358,PhD,15-30+,Senior,0.0467532467532468
1359,1359,PhD,0-15,Senior,0.844155844155844
1359,1359,PhD,15-30+,Senior,0.155844155844156
1360,1360,Masters,0-15,Senior,0.7
1360,1360,PhD,0-15,Senior,0.3
1361,1361,PhD,0-15,Junior,1.0
1362,1362,Masters,0-15,Senior,1.0
1363,1363,Masters,15-30+,Senior,1.0
1364,1364,Masters,0-15,Junior,0.7
1364,1364,PhD,0-15,Junior,0.3
1365,1365,Masters,15-30+,Senior,1.0
1366,1366,PhD,15-30+,Manager,1.0
1367,1367,Masters,0-15,Junior,0.844155844155844
1367,1367,Masters,15-30+,Junior,0.155844155844156
1368,1368,Masters,0-15,Senior,0.844155844155844
1368,1368,Masters,15-30+,Senior,0.155844155844156
1369,1369,Masters,0-15,Senior,0.844155844155844
1369,1369,Masters,15-30+,Senior,0.155844155844156
1370,1370,PhD,0-15,Manager,0.844155844155844
1370,1370,PhD,15-30+,Manager,0.155844155844156
1371,1371,Masters,0-15,Senior,1.0
1372,1372,PhD,15-30+,Senior,1.0
1373,1373,PhD,0-15,Senior,0.844155844155844
1373,1373,PhD,15-30+,Senior,0.155844155844156
1374,1374,PhD,15-30+,Senior,1.0
1375,1375,Masters,0-15,Senior,0.7
1375,1375,PhD,0-15,Senior,0.3
1376,1376,Masters,0-15,Manager,0.7
1376,1376,PhD,0-15,Manager,0.3
1377,1377,Masters,0-15,Junior,1.0
1378,1378,PhD,0-15,Manager,0.844155844155844
1378,1378,PhD,15-30+,Manager,0.155844155844156
1379,1379,Masters,0-15,Junior,0.7
1379,1379,PhD,0-15,Junior,0.3
1380,1380,Masters,15-30+,Senior,0.7
1380,1380,PhD,15-30+,Senior,0.3
1381,1381,Masters,0-15,Senior,0.590909090909091
1381,1381,Masters,15-30+,Senior,0.109090909090909
1381,1381,PhD,0-15,Senior,0.253246753246753
1381,1381,PhD,15-30+,Senior,0.0467532467532468
1382,1382,PhD,0-15,Manager,0.844155844155844
1382,1382,PhD,15-30+,Manager,0.155844155844156
1383,1383,Masters,0-15,Junior,0.844155844155844
1383,1383,Masters,15-30+,Junior,0.155844155844156
1384,1384,Masters,0-15,Senior,0.844155844155844
1384,1384,Masters,15-30+,Senior,0.155844155844156
1385,1385,Masters,0-15,Manager,1.0
1386,1386,PhD,0-15,Manager,1.0
1387,1387,PhD,0-15,Manager,1.0
1388,1388,PhD,15-30+,Manager,1.0
1389,1389,Masters,0-15,Junior,0.7
1389,1389,PhD,0-15,Junior,0.3
1390,1390,Masters,15-30+,Manager,1.0
1391,1391,PhD,15-30+,Senior,1.0
1392,1392,Masters,0-15,Junior,0.844155844155844
1392,1392,Masters,15-30+,Junior,0.155844155844156
1393,1393,Masters,0-15,Senior,1.0
1394,1394,Masters,0-15,Manager,1.0
1395,1395,Masters,15-30+,Manager,1.0
1396,1396,Masters,0-15,Manager,0.844155844155844
1396,1396,Masters,15-30+,Manager,0.155844155844156
1397,1397,Masters,0-15,Junior,0.590909090909091
1397,1397,Masters,15-30+,Junior,0.109090909090909
1397,1397,PhD,0-15,Junior,0.253246753246753
1397,1397,PhD,15-30+,Junior,0.0467532467532468
1398,1398,Masters,15-30+,Manager,1.0
1399,1399,Masters,15-30+,Senior,1.0
1400,1400,Masters,15-30+,Senior,1.0
1401,1401,Masters,0-15,Junior,0.7
1401,1401,PhD,0-15,Junior,0.3
1402,1402,PhD,15-30+,Manager,1.0
1403,1403,Masters,0-15,Senior,1.0
1404,1404,Masters,0-15,Senior,1.0
1405,1405,Masters,0-15,Junior,0.590909090909091
1405,1405,Masters,15-30+,Junior,0.109090909090909
1405,1405,PhD,0-15,Junior,0.253246753246753
1405,1405,PhD,15-30+,Junior,0.0467532467532468
1406,1406,PhD,0-15,Senior,1.0
1407,1407,Masters,0-15,Junior,0.844155844155844
1407,1407,Masters,15-30+,Junior,0.155844155844156
1408,1408,Masters,15-30+,Senior,1.0
1409,1409,Masters,0-15,Manager,0.590909090909091
1409,1409,Masters,15-30+,Manager,0.109090909090909
1409,1409,PhD,0-15,Manager,0.253246753246753
1409,1409,PhD,15-30+,Manager,0.0467532467532468
1410,1410,PhD,0-15,Senior,1.0
1411,1411,Masters,0-15,Manager,1.0
1412,1412,Masters,15-30+,Manager,1.0
1413,1413,Masters,0-15,Junior,0.7
1413,1413,PhD,0-15,Junior,0.3
1414,1414,PhD,0-15,Senior,1.0
1415,1415,Masters,0-15,Junior,0.590909090909091
1415,1415,Masters,15-30+,Junior,0.109090909090909
1415,1415,PhD,0-15,Junior,0.253246753246753
1415,1415,PhD,15-30+,Junior,0.0467532467532468
1416,1416,Masters,15-30+,Senior,1.0
1417,1417,Masters,0-15,Senior,0.844155844155844
1417,1417,Masters,15-30+,Senior,0.155844155844156
1418,1418,PhD,15-30+,Manager,1.0
1419,1419,Masters,0-15,Senior,1.0
1420,1420,Masters,15-30+,Manager,0.7
1420,1420,PhD,15-30+,Manager,0.3
1421,1421,Masters,15-30+,Senior,1.0
1422,1422,PhD,0-15,Manager,1.0
1423,1423,Masters,15-30+,Senior,0.7
1423,1423,PhD,15-30+,Senior,0.3
1424,1424,Masters,0-15,Manager,0.7
1424,1424,PhD,0-15,Manager,0.3
1425,1425,Masters,0-15,Manager,1.0
1426,1426,PhD,15-30+,Senior,1.0
1427,1427,Masters,15-30+,Senior,0.7
1427,1427,PhD,15-30+,Senior,0.3
1428,1428,Masters,15-30+,Manager,0.7
1428,1428,PhD,15-30+,Manager,0.3
1429,1429,Masters,0-15,Senior,0.7
1429,1429,PhD,0-15,Senior,0.3
1430,1430,Masters,15-30+,Junior,1.0
1431,1431,Masters,15-30+,Junior,1.0
1432,1432,Masters,15-30+,Senior,1.0
1433,1433,PhD,0-15,Senior,0.844155844155844
1433,1433,PhD,15-30+,Senior,0.155844155844156
1434,1434,Masters,0-15,Manager,0.590909090909091
1434,1434,Masters,15-30+,Manager,0.109090909090909
1434,1434,PhD,0-15,Manager,0.253246753246753
1434,1434,PhD,15-30+,Manager,0.0467532467532468
1435,1435,Masters,15-30+,Senior,1.0
1436,1436,Masters,0-15,Manager,0.590909090909091
1436,1436,Masters,15-30+,Manager,0.109090909090909
1436,1436,PhD,0-15,Manager,0.253246753246753
1436,1436,PhD,15-30+,Manager,0.0467532467532468
1437,1437,PhD,15-30+,Senior,1.0
1438,1438,Masters,0-15,Senior,1.0
1439,1439,Masters,15-30+,Senior,0.7
1439,1439,PhD,15-30+,Senior,0.3
1440,1440,PhD,0-15,Senior,0.844155844155844
1440,1440,PhD,15-30+,Senior,0.155844155844156
1441,1441,Masters,15-30+,Senior,0.7
1441,1441,PhD,15-30+,Senior,0.3
1442,1442,PhD,0-15,Senior,1.0
1443,1443,Masters,15-30+,Manager,1.0
1444,1444,Masters,0-15,Senior,1.0
1445,1445,Masters,15-30+,Junior,0.7
1445,1445,PhD,15-30+,Junior,0.3
1446,1446,PhD,0-15,Senior,1.0
1447,1447,PhD,0-15,Senior,1.0
1448,1448,Masters,15-30+,Junior,0.7
1448,1448,PhD,15-30+,Junior,0.3
1449,1449,Masters,0-15,Senior,0.7
1449,1449,PhD,0-15,Senior,0.3
1450,1450,Masters,0-15,Senior,0.7
1450,1450,PhD,0-15,Senior,0.3
1451,1451,PhD,15-30+,Senior,1.0
1452,1452,Masters,0-15,Junior,0.844155844155844
1452,1452,Masters,15-30+,Junior,0.155844155844156
1453,1453,Masters,0-15,Senior,1.0
1454,1454,Masters,0-15,Junior,1.0
1455,1455,PhD,0-15,Senior,0.844155844155844
1455,1455,PhD,15-30+,Senior,0.155844155844156
1456,1456,PhD,15-30+,Senior,1.0
1457,1457,Masters,0-15,Senior,1.0
1458,1458,Masters,0-15,Senior,0.590909090909091
1458,1458,Masters,15-30+,Senior,0.109090909090909
1458,1458,PhD,0-15,Senior,0.253246753246753
1458,1458,PhD,15-30+,Senior,0.0467532467532468
1459,1459,Masters,15-30+,Senior,0.7
1459,1459,PhD,15-30+,Senior,0.3
1460,1460,Masters,15-30+,Senior,1.0
1461,1461,Masters,15-30+,Senior,0.7
1461,1461,PhD,15-30+,Senior,0.3
1462,1462,PhD,0-15,Manager,1.0
1463,1463,Masters,15-30+,Senior,1.0
1464,1464,Masters,15-30+,Senior,0.7
1464,1464,PhD,15-30+,Senior,0.3
1465,1465,Masters,15-30+,Manager,0.7
1465,1465,PhD,15-30+,Manager,0.3
1466,1466,Masters,0-15,Junior,0.844155844155844
1466,1466,Masters,15-30+,Junior,0.155844155844156
1467,1467,Masters,0-15,Senior,0.844155844155844
1467,1467,Masters,15-30+,Senior,0.155844155844156
1468,1468,Masters,15-30+,Senior,0.7
1468,1468,PhD,15-30+,Senior,0.3
1469,1469,Masters,0-15,Senior,1.0
1470,1470,PhD,0-15,Senior,1.0
1471,1471,Masters,15-30+,Senior,1.0
1472,1472,Masters,0-15,Junior,1.0
1473,1473,Masters,0-15,Senior,0.590909090909091
1473,1473,Masters,15-30+,Senior,0.109090909090909
1473,1473,PhD,0-15,Senior,0.253246753246753
1473,1473,PhD,15-30+,Senior,0.0467532467532468
1474,1474,Masters,0-15,Senior,0.7
1474,1474,PhD,0-15,Senior,0.3
1475,1475,Masters,0-15,Senior,0.7
1475,1475,PhD,0-15,Senior,0.3
1476,1476,Masters,0-15,Junior,0.844155844155844
1476,1476,Masters,15-30+,Junior,0.155844155844156
1477,1477,Masters,15-30+,Senior,0.7
1477,1477,PhD,15-30+,Senior,0.3
1478,1478,Masters,0-15,Senior,0.7
1478,1478,PhD,0-15,Senior,0.3
1479,1479,PhD,0-15,Senior,1.0
1480,1480,Masters,0-15,Junior,0.7
1480,1480,PhD,0-15,Junior,0.3
1481,1481,Masters,0-15,Junior,0.844155844155844
1481,1481,Masters,15-30+,Junior,0.155844155844156
1482,1482,Masters,15-30+,Junior,1.0
1483,1483,Masters,0-15,Senior,1.0
1484,1484,Masters,15-30+,Senior,1.0
1485,1485,Masters,0-15,Junior,0.7
1485,1485,PhD,0-15,Junior,0.3
1486,1486,Masters,15-30+,Manager,1.0
1487,1487,Masters,0-15,Junior,0.7
1487,1487,PhD,0-15,Junior,0.3
1488,1488,Masters,0-15,Junior,0.844155844155844
1488,1488,Masters,15-30+,Junior,0.155844155844156
1489,1489,Masters,0-15,Senior,0.844155844155844
1489,1489,Masters,15-30+,Senior,0.155844155844156
1490,1490,PhD,0-15,Manager,0.844155844155844
1490,1490,PhD,15-30+,Manager,0.155844155844156
1491,1491,Masters,15-30+,Senior,1.0
1492,1492,Masters,0-15,Junior,0.590909090909091
1492,1492,Masters,15-30+,Junior,0.109090909090909
1492,1492,PhD,0-15,Junior,0.253246753246753
1492,1492,PhD,15-30+,Junior,0.0467532467532468
1493,1493,PhD,15-30+,Senior,1.0
1494,1494,PhD,0-15,Senior,1.0
1495,1495,PhD,0-15,Senior,1.0
1496,1496,Masters,0-15,Senior,0.7
1496,1496,PhD,0-15,Senior,0.3
1497,1497,Masters,0-15,Senior,0.844155844155844
1497,1497,Masters,15-30+,Senior,0.155844155844156
1498,1498,Masters,15-30+,Manager,1.0
1499,1499,PhD,0-15,Senior,1.0
1500,1500,PhD,0-15,Manager,1.0
1501,1501,Masters,0-15,Senior,0.7
1501,1501,PhD,0-15,Senior,0.3
1502,1502,Masters,0-15,Junior,0.7
1502,1502,PhD,0-15,Junior,0.3
1503,1503,PhD,0-15,Senior,1.0
1504,1504,PhD,0-15,Senior,1.0
1505,1505,Masters,0-15,Manager,0.844155844155844
1505,1505,Masters,15-30+,Manager,0.155844155844156
1506,1506,Masters,15-30+,Senior,1.0
1507,1507,Masters,0-15,Junior,0.844155844155844
1507,1507,Masters,15-30+,Junior,0.155844155844156
1508,1508,Masters,0-15,Junior,1.0
1509,1509,Masters,15-30+,Junior,1.0
1510,1510,Masters,0-15,Junior,0.590909090909091
1510,1510,Masters,15-30+,Junior,0.109090909090909
1510,1510,PhD,0-15,Junior,0.253246753246753
1510,1510,PhD,15-30+,Junior,0.0467532467532468
1511,1511,Masters,0-15,Senior,0.590909090909091
1511,1511,Masters,15-30+,Senior,0.109090909090909
1511,1511,PhD,0-15,Senior,0.253246753246753
1511,1511,PhD,15-30+,Senior,0.0467532467532468
1512,1512,Masters,15-30+,Senior,1.0
1513,1513,Masters,0-15,Senior,1.0
1514,1514,Masters,0-15,Junior,0.590909090909091
1514,1514,Masters,15-30+,Junior,0.109090909090909
1514,1514,PhD,0-15,Junior,0.253246753246753
1514,1514,PhD,15-30+,Junior,0.0467532467532468
1515,1515,PhD,0-15,Junior,1.0
1516,1516,Masters,0-15,Senior,1.0
1517,1517,Masters,15-30+,Senior,1.0
1518,1518,Masters,0-15,Senior,0.7
1518,1518,PhD,0-15,Senior,0.3
1519,1519,Masters,0-15,Senior,0.7
1519,1519,PhD,0-15,Senior,0.3
1520,1520,Masters,0-15,Junior,0.844155844155844
1520,1520,Masters,15-30+,Junior,0.155844155844156
1521,1521,Masters,0-15,Junior,1.0
1522,1522,Masters,0-15,Junior,0.844155844155844
1522,1522,Masters,15-30+,Junior,0.155844155844156
1523,1523,PhD,0-15,Senior,1.0
1524,1524,Masters,0-15,Senior,1.0
1525,1525,Masters,0-15,Senior,0.7
1525,1525,PhD,0-15,Senior,0.3
1526,1526,PhD,0-15,Junior,1.0
1527,1527,Masters,0-15,Manager,0.7
1527,1527,PhD,0-15,Manager,0.3
1528,1528,Masters,15-30+,Senior,0.7
1528,1528,PhD,15-30+,Senior,0.3
1529,1529,Masters,15-30+,Senior,1.0
1530,1530,Masters,0-15,Junior,1.0
1531,1531,PhD,0-15,Manager,0.844155844155844
1531,1531,PhD,15-30+,Manager,0.155844155844156
1532,1532,Masters,15-30+,Senior,1.0
1533,1533,Masters,15-30+,Manager,0.7
1533,1533,PhD,15-30+,Manager,0.3
1534,1534,Masters,0-15,Manager,0.844155844155844
1534,1534,Masters,15-30+,Manager,0.155844155844156
1535,1535,Masters,15-30+,Junior,0.7
1535,1535,PhD,15-30+,Junior,0.3
1536,1536,Masters,0-15,Manager,1.0
1537,1537,Masters,15-30+,Senior,1.0
1538,1538,PhD,0-15,Manager,0.844155844155844
1538,1538,PhD,15-30+,Manager,0.155844155844156
1539,1539,Masters,0-15,Senior,0.844155844155844
1539,1539,Masters,15-30+,Senior,0.155844155844156
